序号,btc-e价格,火币网价格,差价,类型,时间
296,7.0916956244238,7.017778123968382,0.07391750045541823,ETH/BTC,2017-06-19 04:35
297,0.11915869197120649,0.1181375440002077,0.0010211479709987814,ETH/LTC,2017-06-19 04:35
298,59.41770647653,59.6433952787544,-0.22568880222439702,LTC/BTC,2017-06-19 04:36
299,7.076139258420605,7.047451604407995,0.028687654012609975,ETH/BTC,2017-06-19 04:36
300,0.11866619200189867,0.11815979911053741,0.000506392891361257,ETH/LTC,2017-06-19 04:36
301,59.55926146515783,59.6433952787544,-0.08413381359656569,LTC/BTC,2017-06-19 04:37
302,7.093707881109455,7.037037037037037,0.056670844072417736,ETH/BTC,2017-06-19 04:37
303,0.11929757587325825,0.11798518518518519,0.0013123906880730535,ETH/LTC,2017-06-19 04:37
304,59.594755661501786,59.6433952787544,-0.048639617252611345,LTC/BTC,2017-06-19 04:38
305,7.093707881109455,7.037037037037037,0.056670844072417736,ETH/BTC,2017-06-19 04:38
306,0.11929757587325825,0.11798518518518519,0.0013123906880730535,ETH/LTC,2017-06-19 04:38
307,59.55926146515783,59.56112852664577,-0.001867061487935473,LTC/BTC,2017-06-19 04:39
308,7.099247479767144,7.037037037037037,0.06221044273010712,ETH/BTC,2017-06-19 04:39
309,0.11929757587325825,0.11814814814814815,0.0011494277251100915,ETH/LTC,2017-06-19 04:39
310,59.38242280285036,59.75499121044701,-0.37256840759665266,LTC/BTC,2017-06-19 04:40
311,7.099247479767144,7.0451416389705175,0.054105840796626836,ETH/BTC,2017-06-19 04:40
312,0.11929757587325825,0.11790047151306099,0.0013971043601972571,ETH/LTC,2017-06-19 04:40
313,59.523809523809526,59.6433952787544,-0.11958575494487178,LTC/BTC,2017-06-19 04:41
314,7.099751508697196,7.031984426005018,0.06776708269217746,ETH/BTC,2017-06-19 04:41
315,0.11929757587325825,0.11790047151306099,0.0013971043601972571,ETH/LTC,2017-06-19 04:41
316,59.665871121718375,59.64342667001506,0.022444451703314883,LTC/BTC,2017-06-19 04:42
317,7.099751508697196,7.057953194650817,0.041798314046379126,ETH/BTC,2017-06-19 04:42
318,0.11929757587325825,0.11833580980683507,0.0009617660664231753,ETH/LTC,2017-06-19 04:42
319,59.41770647653,59.860220125786164,-0.44251364925616343,LTC/BTC,2017-06-19 04:43
320,7.111869710546902,7.071155274888558,0.04071443565834354,ETH/BTC,2017-06-19 04:43
321,0.11852554225435583,0.11812778603268945,0.0003977562216663788,ETH/LTC,2017-06-19 04:43
322,59.41770647653,59.69315437925304,-0.27544790272303743,LTC/BTC,2017-06-19 04:44
323,7.111869710546902,7.050203703703703,0.06166600684319867,ETH/BTC,2017-06-19 04:44
324,0.11852554225435583,0.1181074074074074,0.0004181348469484286,ETH/LTC,2017-06-19 04:44
325,59.665871121718375,59.69502634219769,-0.029155220479317734,LTC/BTC,2017-06-19 04:45
326,7.099247479767144,7.050203703703703,0.049043776063441236,ETH/BTC,2017-06-19 04:45
327,0.11839615828145608,0.1181037037037037,0.00029245457775238515,ETH/LTC,2017-06-19 04:45
328,59.665871121718375,59.69502634219769,-0.029155220479317734,LTC/BTC,2017-06-19 04:46
329,7.077641729775639,7.050203703703703,0.027438026071935795,ETH/BTC,2017-06-19 04:46
330,0.11874312774148196,0.1181037037037037,0.0006394240377782662,ETH/LTC,2017-06-19 04:46
331,59.630292188431724,59.69315437925304,-0.06286219082131339,LTC/BTC,2017-06-19 04:47
332,7.077641729775639,7.051535660439565,0.026106069336074178,ETH/BTC,2017-06-19 04:47
333,0.11874312774148196,0.11812972079911391,0.0006134069423680555,ETH/LTC,2017-06-19 04:47
334,59.630292188431724,59.67257053291536,-0.0422783444836341,LTC/BTC,2017-06-19 04:48
335,7.09823963657013,7.051509538803482,0.04673009776664827,ETH/BTC,2017-06-19 04:48
336,0.11808926840155547,0.11817003148731246,-8.076308575699631e-05,ETH/LTC,2017-06-19 04:48
337,59.70149253731343,59.67257053291536,0.028922004398069134,LTC/BTC,2017-06-19 04:49
338,7.09823963657013,7.050203703703703,0.04803593286642727,ETH/BTC,2017-06-19 04:49
339,0.11808926840155547,0.11814814814814815,-5.887974659268824e-05,ETH/LTC,2017-06-19 04:49
340,59.73715651135006,59.67257053291536,0.0645859784346996,LTC/BTC,2017-06-19 04:50
341,7.09823963657013,7.051457296111901,0.046782340458229044,ETH/BTC,2017-06-19 04:50
342,0.11808926840155547,0.11816915599810336,-7.988759654789512e-05,ETH/LTC,2017-06-19 04:50
343,59.41770647653,59.449091252122514,-0.03138477559251385,LTC/BTC,2017-06-19 04:51
344,7.09823963657013,7.002222222222223,0.09601741434790778,ETH/BTC,2017-06-19 04:51
345,0.11898826656703383,0.11778518518518517,0.0012030813818486585,ETH/LTC,2017-06-19 04:51
346,59.630292188431724,59.45096066161442,0.17933152681730746,LTC/BTC,2017-06-19 04:52
347,7.09823963657013,7.0204233197177865,0.0778163168523438,ETH/BTC,2017-06-19 04:52
348,0.11898826656703383,0.11808763460824359,0.0009006319587902406,ETH/LTC,2017-06-19 04:52
349,59.41770647653,59.45096066161442,-0.033254185084416577,LTC/BTC,2017-06-19 04:53
350,7.09823963657013,6.997168711486149,0.10107092508398097,ETH/BTC,2017-06-19 04:53
351,0.11898826656703383,0.1176964784692537,0.0012917880977801333,ETH/LTC,2017-06-19 04:53
352,59.523809523809526,59.56859794331578,-0.04478841950625423,LTC/BTC,2017-06-19 04:54
353,7.09823963657013,7.026757151574548,0.07148248499558196,ETH/BTC,2017-06-19 04:54
354,0.11898826656703383,0.11796076110874831,0.0010275054582855186,ETH/LTC,2017-06-19 04:54
355,59.523809523809526,59.74654885066508,-0.2227393268555531,LTC/BTC,2017-06-19 04:55
356,7.09823963657013,7.031958400414516,0.06628123615561421,ETH/BTC,2017-06-19 04:55
357,0.11898826656703383,0.1176964784692537,0.0012917880977801333,ETH/LTC,2017-06-19 04:55
358,59.523809523809526,59.28643090042639,0.23737862338313676,LTC/BTC,2017-06-19 04:56
359,7.097735822272695,6.998649123780973,0.09908669849172203,ETH/BTC,2017-06-19 04:56
360,0.11904761904761904,0.11804807638927442,0.000999542658344621,ETH/LTC,2017-06-19 04:56
361,59.523809523809526,59.28643090042639,0.23737862338313676,LTC/BTC,2017-06-19 04:57
362,7.097735822272695,6.9861090586670604,0.11162676360563495,ETH/BTC,2017-06-19 04:57
363,0.11836084433891916,0.1178365597753805,0.00052428456353866,ETH/LTC,2017-06-19 04:57
364,59.523809523809526,59.28643090042639,0.23737862338313676,LTC/BTC,2017-06-19 04:58
365,7.097735822272695,7.003703703703704,0.09403211856899141,ETH/BTC,2017-06-19 04:58
366,0.11836070424619026,0.11813333333333333,0.00022737091285693345,ETH/LTC,2017-06-19 04:58
367,59.594755661501786,59.289566089791826,0.30518957170995975,LTC/BTC,2017-06-19 04:59
368,7.075638576381518,7.004074074074074,0.07156450230744404,ETH/BTC,2017-06-19 04:59
369,0.11836070424619026,0.11813333333333333,0.00022737091285693345,ETH/LTC,2017-06-19 04:59
370,59.41770647653,59.67084639498432,-0.25313991845432326,LTC/BTC,2017-06-19 05:00
371,7.075638576381518,7.05519994366218,0.020438632719337768,ETH/BTC,2017-06-19 05:00
372,0.11836070424619026,0.11823529193739088,0.00012541230879938026,ETH/LTC,2017-06-19 05:00
373,59.41770647653,59.24950625411455,0.16820022241545018,LTC/BTC,2017-06-19 05:01
374,7.075638576381518,7.005163064629115,0.07047551175240319,ETH/BTC,2017-06-19 05:01
375,0.11836070424619026,0.11823158550190696,0.00012911874428329917,ETH/LTC,2017-06-19 05:01
376,59.77286312014346,59.35929648241206,0.41356663773139957,LTC/BTC,2017-06-19 05:02
377,7.075638576381518,7.0,0.07563857638151816,ETH/BTC,2017-06-19 05:02
378,0.11836070424619026,0.11792592592592592,0.0004347783202643396,ETH/LTC,2017-06-19 05:02
379,59.38242280285036,59.35929648241206,0.0231263204382941,LTC/BTC,2017-06-19 05:03
380,7.075638576381518,7.0,0.07563857638151816,ETH/BTC,2017-06-19 05:03
381,0.11836070424619026,0.11792592592592592,0.0004347783202643396,ETH/LTC,2017-06-19 05:03
382,59.665871121718375,59.24950625411455,0.41636486760382496,LTC/BTC,2017-06-19 05:04
383,7.026913077085237,6.997408367271381,0.02950470981385589,ETH/BTC,2017-06-19 05:04
384,0.11836070424619026,0.1181007034431692,0.00026000080302106265,ETH/LTC,2017-06-19 05:04
385,59.665871121718375,59.665611285266465,0.0002598364519101892,LTC/BTC,2017-06-19 05:05
386,7.079144839303412,7.046771566086635,0.032373273216776965,ETH/BTC,2017-06-19 05:05
387,0.11836070424619026,0.11810440577563865,0.0002562984705516136,ETH/LTC,2017-06-19 05:05
388,59.73715651135006,59.67257053291536,0.0645859784346996,LTC/BTC,2017-06-19 05:06
389,7.097232079488999,7.050203703703703,0.047028375785296284,ETH/BTC,2017-06-19 05:06
390,0.11890592282292174,0.11814814814814815,0.000757774674773587,ETH/LTC,2017-06-19 05:06
391,59.665871121718375,59.25078369905956,0.4150874226588144,LTC/BTC,2017-06-19 05:07
392,7.097232079488999,7.00037037037037,0.09686170911862924,ETH/BTC,2017-06-19 05:07
393,0.11890592282292174,0.11814814814814815,0.000757774674773587,ETH/LTC,2017-06-19 05:07
394,59.594755661501786,59.0625,0.5322556615017859,LTC/BTC,2017-06-19 05:08
395,7.09823963657013,7.0,0.09823963657013035,ETH/BTC,2017-06-19 05:08
396,0.11890592282292174,0.11851851851851852,0.0003874043044032188,ETH/LTC,2017-06-19 05:08
397,59.594755661501786,59.06875,0.5260056615017845,LTC/BTC,2017-06-19 05:10
398,7.100255609201931,7.000740740740741,0.09951486846119018,ETH/BTC,2017-06-19 05:10
399,0.11890592282292174,0.11851851851851852,0.0003874043044032188,ETH/LTC,2017-06-19 05:10
400,59.55926146515783,59.48623394481077,0.07302752034706117,LTC/BTC,2017-06-19 05:11
401,7.09823963657013,7.049738898559313,0.04850073801081756,ETH/BTC,2017-06-19 05:11
402,0.11890592282292174,0.11851042553979484,0.00039549728312690546,ETH/LTC,2017-06-19 05:11
403,59.523809523809526,59.48623394481077,0.03757557899875508,LTC/BTC,2017-06-19 05:12
404,7.09823963657013,7.037254749731043,0.06098488683908698,ETH/BTC,2017-06-19 05:12
405,0.11890592282292174,0.11830055935731214,0.0006053634656096041,ETH/LTC,2017-06-19 05:12
406,59.38242280285036,59.389722629559145,-0.0072998267087882596,LTC/BTC,2017-06-19 05:13
407,7.09823963657013,7.0479117298578196,0.0503279067123108,ETH/BTC,2017-06-19 05:13
408,0.11890592282292174,0.1186722452606635,0.00023367756225824154,ETH/LTC,2017-06-19 05:13
409,58.9622641509434,59.389722629559145,-0.4274584786157476,LTC/BTC,2017-06-19 05:14
410,7.102777185879679,7.049738898559313,0.05303828732036653,ETH/BTC,2017-06-19 05:14
411,0.11915869197120649,0.11870301099959261,0.00045568097161387267,ETH/LTC,2017-06-19 05:14
412,59.31198102016607,59.389722629559145,-0.07774160939307251,LTC/BTC,2017-06-19 05:15
413,7.103786318107551,7.041654335602249,0.06213198250530194,ETH/BTC,2017-06-19 05:15
414,0.11917871563481734,0.11856688369340042,0.0006118319414169238,ETH/LTC,2017-06-19 05:15
415,59.1715976331361,58.87850467289719,0.2930929602389085,LTC/BTC,2017-06-19 05:16
416,7.103786318107551,6.999974074170095,0.10381224393745647,ETH/BTC,2017-06-19 05:16
417,0.11946475013350186,0.11888844856130161,0.0005763015722002468,ETH/LTC,2017-06-19 05:16
418,59.241706161137444,59.14823043464656,0.09347572649088676,LTC/BTC,2017-06-19 05:17
419,7.103786318107551,7.000740740740741,0.10304557736681019,ETH/BTC,2017-06-19 05:17
420,0.11957574525583231,0.11835925925925926,0.0012164859965730496,ETH/LTC,2017-06-19 05:17
421,59.27682276229994,59.14823043464656,0.12859232765338646,LTC/BTC,2017-06-19 05:18
422,7.103786318107551,7.003334568358651,0.10045174974889992,ETH/BTC,2017-06-19 05:18
423,0.11957574525583231,0.1184031122638014,0.0011726329920309086,ETH/LTC,2017-06-19 05:18
424,59.31198102016607,59.2539184952978,0.05806252486826935,LTC/BTC,2017-06-19 05:19
425,7.106815436003127,7.008657928400601,0.09815750760252584,ETH/BTC,2017-06-19 05:19
426,0.11918951132300357,0.11828176273197502,0.0009077485910285454,ETH/LTC,2017-06-19 05:19
427,59.27682276229994,59.2539184952978,0.02290426700213999,LTC/BTC,2017-06-19 05:20
428,7.092701610043266,7.013729128014842,0.07897248202842366,ETH/BTC,2017-06-19 05:20
429,0.11918951132300357,0.11836734693877551,0.0008221643842280524,ETH/LTC,2017-06-19 05:20
430,59.27682276229994,59.2539184952978,0.02290426700213999,LTC/BTC,2017-06-19 05:21
431,7.092701610043266,7.016332590942836,0.07636901910042937,ETH/BTC,2017-06-19 05:21
432,0.11918951132300357,0.1184112843355605,0.0007782269874430647,ETH/LTC,2017-06-19 05:21
433,59.20663114268798,59.2539184952978,-0.0472873526098212,LTC/BTC,2017-06-19 05:21
434,7.092701610043266,7.018937987374675,0.07376362266859093,ETH/BTC,2017-06-19 05:21
435,0.11918951132300357,0.11845525436316376,0.0007342569598398074,ETH/LTC,2017-06-19 05:21
436,59.241706161137444,59.25206106391649,-0.010354902779049269,LTC/BTC,2017-06-19 05:22
437,7.092701610043266,7.02595611658136,0.06674549346190517,ETH/BTC,2017-06-19 05:22
438,0.11975144390303485,0.11857741301188339,0.0011740308911514646,ETH/LTC,2017-06-19 05:22
439,59.241706161137444,59.25206106391649,-0.010354902779049269,LTC/BTC,2017-06-19 05:23
440,7.092701610043266,7.026765799256506,0.06593581078676003,ETH/BTC,2017-06-19 05:23
441,0.11975144390303485,0.11859107806691449,0.001160365836120364,ETH/LTC,2017-06-19 05:23
442,59.031877213695395,59.26959247648903,-0.23771526279363542,LTC/BTC,2017-06-19 05:24
443,7.074136955291454,7.010381905821283,0.06375504947017152,ETH/BTC,2017-06-19 05:24
444,0.11999428827187827,0.11827956989247312,0.0017147183794051502,ETH/LTC,2017-06-19 05:24
445,59.031877213695395,59.26959247648903,-0.23771526279363542,LTC/BTC,2017-06-19 05:24
446,7.074136955291454,7.010381905821283,0.06375504947017152,ETH/BTC,2017-06-19 05:24
447,0.11999428827187827,0.11827956989247312,0.0017147183794051502,ETH/LTC,2017-06-19 05:24
448,58.858151854031775,58.90258263497305,-0.04443078094127628,LTC/BTC,2017-06-19 05:25
449,7.074136955291454,7.010433815350389,0.06370313994106525,ETH/BTC,2017-06-19 05:25
450,0.12012012012012013,0.11901742677048573,0.0011026933496344066,ETH/LTC,2017-06-19 05:25
451,58.8235294117647,59.37985616029647,-0.5563267485317667,LTC/BTC,2017-06-19 05:25
452,7.074136955291454,7.027631578947368,0.04650537634408636,ETH/BTC,2017-06-19 05:25
453,0.12012012012012013,0.1183504311626524,0.0017696889574677355,ETH/LTC,2017-06-19 05:25
454,58.9622641509434,59.0625,-0.10023584905660243,LTC/BTC,2017-06-19 05:26
455,7.074136955291454,7.024977698483497,0.04915925680795752,ETH/BTC,2017-06-19 05:26
456,0.12012012012012013,0.11894142134998513,0.0011786987701350032,ETH/LTC,2017-06-19 05:26
457,58.927519151443725,58.97035881435257,-0.042839662908846776,LTC/BTC,2017-06-19 05:27
458,7.074136955291454,7.005189028910304,0.0689479263811501,ETH/BTC,2017-06-19 05:27
459,0.12012012012012013,0.11879169755374351,0.001328422566376622,ETH/LTC,2017-06-19 05:27
460,58.927519151443725,58.97035881435257,-0.042839662908846776,LTC/BTC,2017-06-19 05:27
461,7.074136955291454,7.005189028910304,0.0689479263811501,ETH/BTC,2017-06-19 05:27
462,0.12012012012012013,0.11879169755374351,0.001328422566376622,ETH/LTC,2017-06-19 05:27
463,58.58230814294084,58.97035881435257,-0.3880506714117331,LTC/BTC,2017-06-19 05:27
464,7.074136955291454,7.005189028910304,0.0689479263811501,ETH/BTC,2017-06-19 05:27
465,0.12012012012012013,0.11879169755374351,0.001328422566376622,ETH/LTC,2017-06-19 05:27
466,58.78894767783656,59.026521060842434,-0.2375733830058735,LTC/BTC,2017-06-19 05:28
467,7.107320540156361,7.011860637509266,0.09545990264709481,ETH/BTC,2017-06-19 05:28
468,0.1208356996991191,0.11879169755374351,0.0020440021453755897,ETH/LTC,2017-06-19 05:28
469,58.68544600938967,59.338533541341654,-0.6530875319519822,LTC/BTC,2017-06-19 05:30
470,7.111363959607453,7.048925129725723,0.062438829881729774,ETH/BTC,2017-06-19 05:30
471,0.1208356996991191,0.11879169755374351,0.0020440021453755897,ETH/LTC,2017-06-19 05:30
472,58.8235294117647,59.338533541341654,-0.5150041295769512,LTC/BTC,2017-06-19 05:31
473,7.111363959607453,7.048925129725723,0.062438829881729774,ETH/BTC,2017-06-19 05:31
474,0.12077294685990339,0.11879169755374351,0.0019812493061598796,ETH/LTC,2017-06-19 05:31
475,58.78894767783656,59.58206710736552,-0.7931194295289572,LTC/BTC,2017-06-19 05:32
476,7.111363959607453,7.048925129725723,0.062438829881729774,ETH/BTC,2017-06-19 05:32
477,0.12077294685990339,0.11830615270570793,0.0024667941541954563,ETH/LTC,2017-06-19 05:32
478,58.927519151443725,59.43125,-0.5037308485562733,LTC/BTC,2017-06-19 05:33
479,7.111363959607453,7.064609715417104,0.04675424419034879,ETH/BTC,2017-06-19 05:33
480,0.12077294685990339,0.11887028651453746,0.0019026603453659308,ETH/LTC,2017-06-19 05:33
481,58.8235294117647,59.43125,-0.6077205882352956,LTC/BTC,2017-06-19 05:34
482,7.111363959607453,7.064635958395245,0.04672800121220799,ETH/BTC,2017-06-19 05:34
483,0.12077294685990339,0.1188707280832095,0.001902218776693887,ETH/LTC,2017-06-19 05:34
484,58.8235294117647,59.32494457801231,-0.5014151662476038,LTC/BTC,2017-06-19 05:35
485,7.111363959607453,7.057949479940564,0.053414479666888504,ETH/BTC,2017-06-19 05:35
486,0.12077294685990339,0.11897102526002971,0.0018019215998736765,ETH/LTC,2017-06-19 05:35
487,58.8235294117647,59.32491335435727,-0.5013839425925681,LTC/BTC,2017-06-19 05:36
488,7.109341674960898,7.061880691321316,0.04746098363958229,ETH/BTC,2017-06-19 05:36
489,0.12079672689188813,0.11903735365173759,0.001759373240150533,ETH/LTC,2017-06-19 05:36
490,58.99705014749263,59.300842696629225,-0.30379254913659537,LTC/BTC,2017-06-19 05:37
491,7.109341674960898,7.055324916450056,0.05401675851084242,ETH/BTC,2017-06-19 05:37
492,0.11835720203574387,0.11897512068325287,-0.0006179186475089998,ETH/LTC,2017-06-19 05:37
493,59.13660555884092,58.90625,0.23035555884091963,LTC/BTC,2017-06-19 05:39
494,7.06713780918728,7.006132689091247,0.06100512009603243,ETH/BTC,2017-06-19 05:39
495,0.11999428827187827,0.11893700055751719,0.0010572877143610881,ETH/LTC,2017-06-19 05:39
496,59.06674542232723,59.02984373532083,0.03690168700639873,LTC/BTC,2017-06-19 05:40
497,7.06713780918728,7.006132689091247,0.06100512009603243,ETH/BTC,2017-06-19 05:40
498,0.11999428827187827,0.11868797621259988,0.0013063120592783917,ETH/LTC,2017-06-19 05:40
499,59.1715976331361,59.02984373532083,0.1417538978152706,LTC/BTC,2017-06-19 05:41
500,7.06713780918728,7.015258652772609,0.051879156414671,ETH/BTC,2017-06-19 05:41
501,0.11999428827187827,0.1188425753628582,0.0011517129090200806,ETH/LTC,2017-06-19 05:41
502,58.9622641509434,59.12612527837897,-0.1638611274355739,LTC/BTC,2017-06-19 05:42
503,7.06713780918728,7.015258652772609,0.051879156414671,ETH/BTC,2017-06-19 05:42
504,0.11999428827187827,0.11864905098622999,0.001345237285648282,ETH/LTC,2017-06-19 05:42
505,59.10165484633569,59.02984373532083,0.07181111101485982,LTC/BTC,2017-06-19 05:43
506,7.06713780918728,7.017870439314967,0.04926736987231273,ETH/BTC,2017-06-19 05:43
507,0.11999428827187827,0.1188868205510052,0.0011074677208730704,ETH/LTC,2017-06-19 05:43
508,59.10165484633569,59.03169234623575,0.06996250009994043,LTC/BTC,2017-06-19 05:44
509,7.064641469445426,7.02048417132216,0.04415729812326585,ETH/BTC,2017-06-19 05:44
510,0.11999428827187827,0.11892737430167598,0.0010669139702022962,ETH/LTC,2017-06-19 05:44
511,59.06674542232723,59.03169234623575,0.03505307609147934,LTC/BTC,2017-06-19 05:45
512,7.109341674960898,7.020196565503833,0.089145109457065,ETH/BTC,2017-06-19 05:45
513,0.12024289063909097,0.11892250224385592,0.0013203883952350448,ETH/LTC,2017-06-19 05:45
514,59.10165484633569,59.02984373532083,0.07181111101485982,LTC/BTC,2017-06-19 05:46
515,7.109341674960898,7.030696355973295,0.0786453189876033,ETH/BTC,2017-06-19 05:46
516,0.12019490806291483,0.11910409906381708,0.0010908089990977476,ETH/LTC,2017-06-19 05:46
517,59.031877213695395,59.4932828108853,-0.46140559718990204,LTC/BTC,2017-06-19 05:47
518,7.109341674960898,7.075311625966907,0.034030048993991535,ETH/BTC,2017-06-19 05:47
519,0.12015894625410493,0.11892622648606574,0.001232719768039195,ETH/LTC,2017-06-19 05:47
520,59.031877213695395,59.4932828108853,-0.46140559718990204,LTC/BTC,2017-06-19 05:48
521,7.109341674960898,7.072967237527923,0.036374437432975526,ETH/BTC,2017-06-19 05:48
522,0.12041417660183969,0.1188868205510052,0.001527356050834483,ETH/LTC,2017-06-19 05:48
523,59.031877213695395,59.376140767595956,-0.34426355390056074,LTC/BTC,2017-06-19 05:49
524,7.109341674960898,7.071650846826727,0.03769082813417146,ETH/BTC,2017-06-19 05:49
525,0.12041417660183969,0.11909919970221478,0.0013149768996249117,ETH/LTC,2017-06-19 05:49
526,59.031877213695395,59.376140767595956,-0.34426355390056074,LTC/BTC,2017-06-19 05:49
527,7.109341674960898,7.071650846826727,0.03769082813417146,ETH/BTC,2017-06-19 05:49
528,0.12041417660183969,0.11909919970221478,0.0013149768996249117,ETH/LTC,2017-06-19 05:49
529,58.78894767783656,59.001801298176964,-0.2128536203404039,LTC/BTC,2017-06-19 05:50
530,7.109341674960898,7.070334946036472,0.03900672892442625,ETH/BTC,2017-06-19 05:50
531,0.12041417660183969,0.11983252698176405,0.0005816496200756333,ETH/LTC,2017-06-19 05:50
532,58.51375073142188,58.54542372881357,-0.03167299739168783,LTC/BTC,2017-06-19 05:51
533,7.109341674960898,7.061163579868352,0.048178095092546336,ETH/BTC,2017-06-19 05:51
534,0.12047133203947123,0.12061000040884746,-0.0001386683693762325,ETH/LTC,2017-06-19 05:51
535,58.8235294117647,58.31181706568447,0.5117123460802304,LTC/BTC,2017-06-19 05:51
536,7.109341674960898,7.053560754291062,0.05578092066983675,ETH/BTC,2017-06-19 05:51
537,0.1208356996991191,0.12096280152521545,-0.00012710182609634857,ETH/LTC,2017-06-19 05:51
538,58.343057176196034,57.74465045592706,0.5984067202689758,LTC/BTC,2017-06-19 05:53
539,7.102272727272727,7.053272693521441,0.0490000337512857,ETH/BTC,2017-06-19 05:53
540,0.12135922330097088,0.12214590681269723,-0.0007866835117263521,ETH/LTC,2017-06-19 05:53
541,58.343057176196034,57.14592705167173,1.197130124524307,LTC/BTC,2017-06-19 05:53
542,7.102272727272727,6.980141080378689,0.12213164689403744,ETH/BTC,2017-06-19 05:53
543,0.12135922330097088,0.12214590681269723,-0.0007866835117263521,ETH/LTC,2017-06-19 05:53
544,58.20721769499418,57.74772036474164,0.4594973302525389,LTC/BTC,2017-06-19 05:54
545,7.102272727272727,7.026257396449704,0.07601533082302225,ETH/BTC,2017-06-19 05:54
546,0.12195121951219513,0.12167159763313609,0.00027962187905904157,ETH/LTC,2017-06-19 05:54
547,58.17335660267597,57.76527820006081,0.4080784026151605,LTC/BTC,2017-06-19 05:54
548,7.102272727272727,7.023945520889944,0.07832720638278268,ETH/BTC,2017-06-19 05:54
549,0.12210012210012211,0.1215945934954841,0.0005055286046380114,ETH/LTC,2017-06-19 05:54
550,58.17335660267597,57.75919732441472,0.414159278261252,LTC/BTC,2017-06-19 05:55
551,7.102272727272727,7.042681683540878,0.059591043731848536,ETH/BTC,2017-06-19 05:55
552,0.12215963576883,0.12193177900282122,0.00022785676600878269,ETH/LTC,2017-06-19 05:55
553,58.03830528148578,57.53176862507572,0.5065366564100628,LTC/BTC,2017-06-19 05:56
554,7.102272727272727,7.064704351059874,0.03756837621285225,ETH/BTC,2017-06-19 05:56
555,0.12242809186024588,0.12279657865377464,-0.0003684867935287578,ETH/LTC,2017-06-19 05:56
556,57.903879559930516,56.58682634730539,1.317053212625126,LTC/BTC,2017-06-19 05:57
557,7.102272727272727,7.03850321946351,0.06376950780921664,ETH/BTC,2017-06-19 05:57
558,0.12259754780384884,0.12438413096829694,-0.0017865831644481023,ETH/LTC,2017-06-19 05:57
559,57.67012687427912,55.60227138643067,2.0678554878484476,LTC/BTC,2017-06-19 05:58
560,7.092198581560284,7.019521459826831,0.0726771217334532,ETH/BTC,2017-06-19 05:58
561,0.12304330386036062,0.12624522856344847,-0.0032019247030878467,ETH/LTC,2017-06-19 05:58
562,57.20823798627003,56.396936594633104,0.811301391636924,LTC/BTC,2017-06-19 05:59
563,7.092198581560284,7.075424268492967,0.016774313067316804,ETH/BTC,2017-06-19 05:59
564,0.12416684050024336,0.1254575992194279,-0.0012907587191845343,ETH/LTC,2017-06-19 05:59
565,57.14285714285714,56.28350208457415,0.8593550582829863,LTC/BTC,2017-06-19 06:00
566,7.111869710546902,7.038319740811082,0.07354996973581951,ETH/BTC,2017-06-19 06:00
567,0.12475796953909415,0.12505120470710906,-0.00029323516801491034,ETH/LTC,2017-06-19 06:00
568,57.2737686139748,56.21298816568048,1.0607804482943237,LTC/BTC,2017-06-19 06:01
569,7.129616426636248,7.089522054022186,0.040094372614061236,ETH/BTC,2017-06-19 06:01
570,0.125,0.1261189323920433,-0.0011189323920433036,ETH/LTC,2017-06-19 06:01
571,57.17552887364209,55.88232352941177,1.2932053442303157,LTC/BTC,2017-06-19 06:02
572,7.083658000991712,7.096459611786106,-0.012801610794393348,ETH/BTC,2017-06-19 06:02
573,0.1243312532714661,0.12698934410003773,-0.00265809082857163,ETH/LTC,2017-06-19 06:02
574,57.110222729868646,56.0007988638381,1.1094238660305464,LTC/BTC,2017-06-19 06:02
575,7.077140835102618,7.084866497722246,-0.00772566261962826,ETH/BTC,2017-06-19 06:02
576,0.12482836100362003,0.1265136684022774,-0.001685307398657368,ETH/LTC,2017-06-19 06:02
577,57.43825387708214,56.005917159763314,1.432336717318826,LTC/BTC,2017-06-19 06:03
578,7.128599942971201,7.063406479826567,0.06519346314463359,ETH/BTC,2017-06-19 06:03
579,0.12453300124533002,0.1261189323920433,-0.0015859311467132792,ETH/LTC,2017-06-19 06:03
580,57.37234652897303,55.9073654474296,1.464981081543435,LTC/BTC,2017-06-19 06:04
581,7.128599942971201,7.089205556737153,0.03939438623404801,ETH/BTC,2017-06-19 06:04
582,0.12437810945273634,0.12680271195041773,-0.002424602497681394,ETH/LTC,2017-06-19 06:04
583,57.37234652897303,55.879411764705885,1.4929347642671473,LTC/BTC,2017-06-19 06:05
584,7.128599942971201,7.089179104477612,0.03942083849358902,ETH/BTC,2017-06-19 06:05
585,0.12498593908185329,0.12686567164179105,-0.001879732559937758,ETH/LTC,2017-06-19 06:05
586,57.3394495412844,55.895851721094445,1.4435978201899573,LTC/BTC,2017-06-19 06:06
587,7.129108148570613,7.089179104477612,0.03992904409300113,ETH/BTC,2017-06-19 06:06
588,0.12513217085546607,0.12682835820895522,-0.0016961873534891425,ETH/LTC,2017-06-19 06:06
589,57.3394495412844,55.930407135918045,1.4090424053663568,LTC/BTC,2017-06-19 06:06
590,7.129108148570613,7.089179104477612,0.03992904409300113,ETH/BTC,2017-06-19 06:06
591,0.12513217085546607,0.12675,-0.0016178291445339277,ETH/LTC,2017-06-19 06:06
592,57.077625570776256,56.12685376661742,0.9507718041588333,LTC/BTC,2017-06-19 06:08
